 5.00000E-01 9.97493E-01
 1.50000E+00 1.00000E+00
 2.50000E+00 1.00000E+00
 3.50000E+00 1.00000E+00
 4.50000E+00 1.00000E+00
 5.50000E+00 1.00000E+00
 6.50000E+00 1.00000E+00
 7.50000E+00 1.00000E+00
 8.50000E+00 1.00000E+00
 9.50000E+00 1.00000E+00
 1.05000E+01 1.00000E+00
 1.15000E+01 1.00000E+00
 1.25000E+01 1.00000E+00
 1.35000E+01 1.00000E+00
 1.45000E+01 1.00000E+00
 1.55000E+01 1.00000E+00
 1.65000E+01 1.00000E+00
 1.75000E+01 1.00000E+00
 1.85000E+01 1.00000E+00
 1.95000E+01 9.97493E-01
