 5.00000E-01 9.82804E-01
 1.50000E+00 1.01513E+00
 2.50000E+00 9.86842E-01
 3.50000E+00 1.01126E+00
 4.50000E+00 9.90583E-01
 5.50000E+00 1.00763E+00
 6.50000E+00 9.94112E-01
 7.50000E+00 1.00418E+00
 8.50000E+00 9.97512E-01
 9.50000E+00 1.00081E+00
 1.05000E+01 3.55405E-01
 1.15000E+01 3.20007E-01
 1.25000E+01 2.83471E-01
 1.35000E+01 2.47899E-01
 1.45000E+01 2.11174E-01
 1.55000E+01 1.75337E-01
 1.65000E+01 1.38373E-01
 1.75000E+01 1.02272E-01
 1.85000E+01 6.51168E-02
 1.95000E+01 2.88460E-02
