 0.00000E+00 9.52329E-01
 1.00000E+00 9.99401E-01
 2.00000E+00 9.99991E-01
 3.00000E+00 1.00000E+00
 4.00000E+00 1.00000E+00
 5.00000E+00 1.00000E+00
 6.00000E+00 1.00000E+00
 7.00000E+00 1.00000E+00
 8.00000E+00 1.00000E+00
 9.00000E+00 1.00000E+00
 1.00000E+01 9.99281E-01
 1.10000E+01 8.99815E-01
 1.20000E+01 8.00348E-01
 1.30000E+01 7.00802E-01
 1.40000E+01 6.01147E-01
 1.50000E+01 5.01362E-01
 1.60000E+01 4.01441E-01
 1.70000E+01 3.01391E-01
 1.80000E+01 2.01231E-01
 1.90000E+01 1.00990E-01
 2.00000E+01 6.66245E-04
